id|position|lastName|name|age|Unnamed: 0|gender|country|image|Source|worth|worthChange|realTimeWorth
6206|865.0|FISHER|doRIS FISHER|86 years old|916|F|United States|https://specials-images.forbesimg.com/imageserve/8f509677141935bbb172e12367d1e853/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=106&cropY2=850|Fashion & Retail  ==> Gap|2.8 BUSD|0.0 millions USD|
7775|866.0|fISHEr|JOHN FIsher|57 years old|917|M|None|https://specials-images.forbesimg.com/imageserve/59dd767a31358e542c0393ab/416x416.jpg?background=000000&cropX1=363&cropX2=2310&cropY1=658&cropY2=2605|Fashion & Retail  ==> Gap|2.8 BUSD|0.0 millions USD|
5282|867.0|hAGEN KJos|caROLINE HAGEN kjos|1985|918|F|None|https://specials-images.forbesimg.com/imageserve/58a388ad31358e1a35ab6393/416x416.jpg?background=000000&cropX1=0&cropX2=736&cropY1=35&cropY2=771|Diversified  ==> conglomerate|2.8 BUSD|0.0 millions USD|
9000|868.0|HOANG|kieu HOAng|73 years old|919|M|None|https://specials-images.forbesimg.com/imageserve/57f56df831358e74c70f4fe0/416x416.jpg?background=000000&cropX1=66&cropX2=744&cropY1=15&cropY2=693|Healthcare  ==> medical products|2.8 BUSD|0.0 millions USD|
3950|869.0|huANG|huang SHIH TSAI|67 years old|920|Male|Hong Kong|https://specials-images.forbesimg.com/imageserve/ea3db0dc53d296877dc4d8565c7627ef/416x416.jpg?background=000000&cropX1=0&cropX2=600&cropY1=93&cropY2=693|Real Estate  ==> real estate|2.8 BUSD|0.0 millions USD|
9342|870.0|HUIZENGa|H. WAYNE HUIZEnga|80 years old|921|M|None|https://specials-images.forbesimg.com/imageserve/56d0d4f7e4b0c144a7f65d48/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=18&cropY2=762|Finance and Investments  ==> investments|2.8 BUSD|nan millions USD|
7082|871.0|kiBAR|osmaN KIbar|47 years old|922|M|United States|https:http://specials-images.forbesimg.com/imageserve/5706d043e4b018cf494e5f3e/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=74&cropY2=816|Healthcare  ==> biotech|2.8 BUSD|0.0 millions USD|
5203|872.0|LOHIa|alOKE LOHia|59 years old|923|Male|India|https://specials-images.forbesimg.com/imageserve/5ad8dda34bbe6f2310f30c4c/416x416.jpg?background=000000&cropX1=1257&cropX2=2794&cropY1=406&cropY2=1943|Manufacturing  ==> petrochemicals|2.8 BUSD|0.0 millions USD|
4718|873.0|mikATI|tahA MIKati|73 years old|924|M|Lebanon|https://specials-images.forbesimg.com/imageserve/5a7fc2eca7ea431690133122/416x416.jpg?background=000000&cropX1=0&cropX2=271&cropY1=14&cropY2=285|Telecom  ==> telecom|2.8 BUSD|0.267 millions USD|
2001|874.0|niaRCHOS|philip NIARCHOs|64 years old|925|Male|None|https://specials-images.forbesimg.com/imageserve/5a7e63024bbe6f2652f52a36/416x416.jpg?background=000000&cropX1=426&cropX2=1337&cropY1=40&cropY2=951|Diversified  ==> art collection|2.8 BUSD|0.0 millions USD|
5941|875.0|oLSSON|sTEFAN OLsson|69 years old|926|M|None|https://specials-images.forbesimg.com/imageserve/0979fd4703a71dcf6d05021a5d278189/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=95&cropY2=839|Diversified  ==> diversified|2.8 BUSD|0.0 millions USD|
7795|876.0|PIÑERa|SEBASTIAN Piñera|68 years old|927|None|None|https://specials-images.forbesimg.com/imageserve/5a7bba3fa7ea43169012f353/416x416.jpg?background=000000&cropX1=296&cropX2=2176&cropY1=4&cropY2=1883|Finance and Investments  ==> investments|2.8 BUSD|0.0 millions USD|
2797|877.0|pRITZKER|peNNY PRITzker|59 years old|928|Female|USA|https://specials-images.forbesimg.com/imageserve/5a8de9be4bbe6f2652f62b12/416x416.jpg?background=000000&cropX1=0&cropX2=2000&cropY1=154&cropY2=2155|Finance and Investments  ==> hotels, investments|2.8 BUSD|0.0 millions USD|
4579|878.0|PUECH|nicOLAS puech|75 years old|929|Male|None|https://specials-images.forbesimg.com/imageserve/5a8ef1464bbe6f2652f638ad/416x416.jpg?background=000000&cropX1=11&cropX2=2573&cropY1=522&cropY2=3083|Fashion & Retail  ==> Hermes|2.8 BUSD|0.0 millions USD|
5278|879.0|rAHEJA|chANDRU Raheja|77 years old|930|M|None|https:http://specials-images.forbesimg.com/imageserve/b1bde4b8d73f0d81377ba1c1a1f1c9d1/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746|Real Estate  ==> real estate|2.8 BUSD|0.0 millions USD|
9901|880.0|rubenSTEIN|david RUBEnstein|68 years old|931|M|None|https://specials-images.forbesimg.com/imageserve/59dd337e4bbe6f37dda048e3/416x416.jpg?background=000000&cropX1=507&cropX2=1873&cropY1=143&cropY2=1510|Finance and Investments  ==> private equity|2.8 BUSD|0.0 millions USD|
1943|881.0|SHI|sHI YUZHU|55 years old|932|M|People's Republic of China|https://specials-images.forbesimg.com/imageserve/5a7cecbb4bbe6f2652f51076/416x416.jpg?background=000000&cropX1=391&cropX2=2589&cropY1=9&cropY2=2206|Diversified  ==> online games, investments|2.8 BUSD|0.001 millions USD|
8789|882.0|soLORZ-ZAk|zYGMUNT SOLORz-zak|61 years old|933|M|None|https://specials-images.forbesimg.com/imageserve/56cbd399e4b062f6b59a4865/416x416.jpg?background=000000&cropX1=0&cropX2=720&cropY1=3&cropY2=723|Media & Entertainment  ==> TV broadcasting|2.8 BUSD|0.0 millions USD|
7100|883.0|tuNG|tung cHEE chen|76 years old|934|M|Hong Kong|https://specials-images.forbesimg.com/imageserve/58c8649e31358e1a35ad0166/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=24&cropY2=768|Logistics  ==> shipping|2.8 BUSD|0.0 millions USD|
8037|884.0|wALTER|marK WAlter|58 years old|935|Male|United States|https://specials-images.forbesimg.com/imageserve/59dd8d6da7ea436b47b3af8b/416x416.jpg?background=000000&cropX1=681&cropX2=1486&cropY1=141&cropY2=947|Finance and Investments  ==> finance|2.8 BUSD|0.0 millions USD|
4809|885.0|wRIGLEY|williaM WRIGLEY, jr.|54 years old|936|Male|None|https://specials-images.forbesimg.com/imageserve/45ec5a02aaab4aaeb2d03a35d0d3e1b8/416x416.jpg?background=000000&cropX1=0&cropX2=2000&cropY1=506&cropY2=2507|Food and Beverage  ==> chewing gum|2.8 BUSD|0.0 millions USD|
7505|886.0|zuCKERMAN|mortiMER ZUCKERMAn|81 years old|937|Male|None|https://specials-images.forbesimg.com/imageserve/59dd74954bbe6f37dda04c11/416x416.jpg?background=000000&cropX1=403&cropX2=1805&cropY1=150&cropY2=1551|Real Estate  ==> real estate, media|2.8 BUSD|0.0 millions USD|
4253|887.0|alTRAD|mohED ALTrad|70 years old|938|Male|France|https://specials-images.forbesimg.com/imageserve/5a7df31f4bbe6f2652f520cc/416x416.jpg?background=000000&cropX1=20&cropX2=3048&cropY1=7&cropY2=3034|Construction & Engineering  ==> scaffolding, cement mixers|2.7 BUSD|0.0 millions USD|
3853|888.0|AMBANI|aNIL AMBANI|59 years old|939|None|None|https://specials-images.forbesimg.com/imageserve/5a7f08f14bbe6f2652f52d0b/416x416.jpg?background=000000&cropX1=202&cropX2=2287&cropY1=0&cropY2=2084|Diversified  ==> diversified|2.7 BUSD|-0.001 millions USD|
4071|889.0|aNGELINI ROSSI|robERTO ANGELINI ROSSi|69 years old|940|None|None|https://specials-images.forbesimg.com/imageserve/5a67596fa7ea4316901185cf/416x416.jpg?background=000000&cropX1=1582&cropX2=3501&cropY1=204&cropY2=2122|Diversified  ==> forestry, mining|2.7 BUSD|0.0 millions USD|
8076|890.0|biN BUTTI AL QEbaisi|saeed bIN BUTTI Al qebaisi||941|M|None|https://specials-images.forbesimg.com/imageserve/5a67596fa7ea4316901185cf/416x416.jpg?background=000000&cropX1=1582&cropX2=3501&cropY1=204&cropY2=2122|Diversified  ==> hospitals, investments|2.7 BUSD|0.0 millions USD|
1646|891.0|chEN|pieRRE CHEN|60 years old|942|M|None|https://specials-images.forbesimg.com/imageserve/577687c631358e0aa22dc1a5/416x416.jpg?background=000000&cropX1=108&cropX2=714&cropY1=55&cropY2=661|Diversified  ==> art, electronics|2.7 BUSD|0.0 millions USD|
6903|892.0|dAVIS|ray DAVis|76 years old|943|None|None|https://specials-images.forbesimg.com/imageserve/57e16edba7ea430a8a1a0c09/416x416.jpg?background=000000&cropX1=87&cropX2=712&cropY1=89&cropY2=714|Energy  ==> pipelines|2.7 BUSD|0.0 millions USD|
7956|893.0|debaRTOlo|edward dEBARTOLO, JR.|71 years old|944|M|USA|https://specials-images.forbesimg.com/imageserve/5a8de2134bbe6f2652f629a9/416x416.jpg?background=000000&cropX1=1256&cropX2=2139&cropY1=120&cropY2=1004|Real Estate  ==> shopping centers|2.7 BUSD|0.0 millions USD|
9507|894.0|dORRANCe|benneTT DORRance|72 years old|945|None|None|https://specials-images.forbesimg.com/imageserve/2a96ddbe76c1eeed78fcd008987e09e8/416x416.jpg?background=000000&cropX1=58&cropX2=689&cropY1=132&cropY2=764|Food and Beverage  ==> Campbell Soup|2.7 BUSD|0.0 millions USD|
6943|895.0|euRNEKIan|EDUARDO EURNEKIan|85 years old|946|M|Argentina|https://specials-images.forbesimg.com/imageserve/5a7a25eca7ea43169012d560/416x416.jpg?background=000000&cropX1=1063&cropX2=3560&cropY1=6&cropY2=2502|Diversified  ==> airports, investments|2.7 BUSD|0.0 millions USD|
5368|896.0|FERRARi|piERO FERrari|73 years old|947|None|None|https://specials-images.forbesimg.com/imageserve/5a7f9e1d31358e4955ad1ea5/416x416.jpg?background=000000&cropX1=1245&cropX2=3583&cropY1=7&cropY2=2346|Automotive  ==> automobiles|2.7 BUSD|0.0 millions USD|
7079|897.0|gemINDER|fioNA GEMInder|53 years old|948|Female|None|https://specials-images.forbesimg.com/imageserve/56a0291ae4b0ed854f5293a4/416x416.jpg?background=000000&cropX1=134&cropX2=690&cropY1=56&cropY2=612|Manufacturing  ==> manufacturing|2.7 BUSD|0.001 millions USD|
7850|898.0|GU|gu YUHUa|68 years old|949|M|China|https://specials-images.forbesimg.com/imageserve/56a0291ae4b0ed854f5293a4/416x416.jpg?background=000000&cropX1=134&cropX2=690&cropY1=56&cropY2=612|Manufacturing  ==> furniture|2.7 BUSD|0.0 millions USD|
6876|899.0|hanKEY|don HANKey|75 years old|950|Male|USA|https://specials-images.forbesimg.com/imageserve/59dd773fa7ea436b47b3aef2/416x416.jpg?background=000000&cropX1=1186&cropX2=2489&cropY1=1975&cropY2=3278|Finance and Investments  ==> auto loans|2.7 BUSD|0.0 millions USD|
9134|900.0|HASTINgs|reed HASTINGs|57 years old|951|Male|None|https://specials-images.forbesimg.com/imageserve/5a8dfc694bbe6f2652f62cd8/416x416.jpg?background=000000&cropX1=106&cropX2=3224&cropY1=387&cropY2=3506|Media & Entertainment  ==> Netflix|2.7 BUSD|0.0 millions USD|
3770|901.0|hUANG|hUANG WEI|58 years old|952|M|None|https://specials-images.forbesimg.com/imageserve/5a8dfc694bbe6f2652f62cd8/416x416.jpg?background=000000&cropX1=106&cropX2=3224&cropY1=387&cropY2=3506|Real Estate  ==> real estate|2.7 BUSD|0.0 millions USD|
4049|902.0|iRSAy|jamES IRSAy|59 years old|953|M|None|https://specials-images.forbesimg.com/imageserve/5a8de25031358e4955adfd8c/416x416.jpg?background=000000&cropX1=698&cropX2=2285&cropY1=329&cropY2=1917|Sports  ==> Indianapolis Colts|2.7 BUSD|0.0 millions USD|
5113|903.0|KIM|kiM BEOm-su|52 years old|954|M|None|https://specials-images.forbesimg.com/imageserve/5b15a94631358e612fbb1daf/416x416.jpg?background=000000&cropX1=33&cropX2=704&cropY1=0&cropY2=672|Technology  ==> online services|2.7 BUSD|0.0 millions USD|
1618|904.0|kUCUK|mustAFA kucuk|55 years old|955|None|Turkey|https://specials-images.forbesimg.com/imageserve/5a70e937a7ea43169012254c/416x416.jpg?background=000000&cropX1=81&cropX2=946&cropY1=460&cropY2=1325|Fashion & Retail  ==> fashion retail|2.7 BUSD|0.0 millions USD|
8101|905.0|maNSOUr|mohAMED Mansour|70 years old|956|Male|None|https://specials-images.forbesimg.com/imageserve/5a7ddba14bbe6f2652f51e41/416x416.jpg?background=000000&cropX1=806&cropX2=3006&cropY1=6&cropY2=2205|Diversified  ==> diversified|2.7 BUSD|-0.251 millions USD|
5474|906.0|mIKATI|NAJIB MIKATi|62 years old|957|M|None|https://specials-images.forbesimg.com/imageserve/5a7fc1b64bbe6f2652f53606/416x416.jpg?background=000000&cropX1=136&cropX2=2866&cropY1=91&cropY2=2821|Telecom  ==> telecom|2.7 BUSD|0.267 millions USD|
9477|907.0|moRAES|ermirio pereIRA DE MORAes|86 years old|958|M|Brazil|https://specials-images.forbesimg.com/imageserve/5a7fc1b64bbe6f2652f53606/416x416.jpg?background=000000&cropX1=136&cropX2=2866&cropY1=91&cropY2=2821|Diversified  ==> diversified|2.7 BUSD|0.0 millions USD|
9148|908.0|PARSONS|boB PARSONs|67 years old|959|M|None|https://specials-images.forbesimg.com/imageserve/5a8de09da7ea431690140cff/416x416.jpg?background=000000&cropX1=2171&cropX2=2975&cropY1=373&cropY2=1178|Technology  ==> web hosting|2.7 BUSD|0.0 millions USD|
5018|909.0|ratANArak|krit RATANARAK|72 years old|960|M|Thailand|https://specials-images.forbesimg.com/imageserve/592861b54bbe6f1b730ac92a/416x416.jpg?background=000000&cropX1=71&cropX2=496&cropY1=42&cropY2=467|Media & Entertainment  ==> media, real estate|2.7 BUSD|0.0 millions USD|
1390|910.0|revOREdo|helena REVOREDo|71 years old|961|F|None|https://specials-images.forbesimg.com/imageserve/1b841917128c0c838ecfcaa4cbacb3b0/416x416.jpg?background=000000&cropX1=43&cropX2=711&cropY1=44&cropY2=713|Service  ==> security services|2.7 BUSD|0.0 millions USD|
1826|911.0|ruFFIN|phillip RUFFIn|83 years old|962|M|None|https://specials-images.forbesimg.com/imageserve/59dd84f931358e542c03940e/416x416.jpg?background=000000&cropX1=505&cropX2=2992&cropY1=446&cropY2=2932|Diversified  ==> casinos, real estate|2.7 BUSD|0.0 millions USD|
3737|912.0|schULTZ|howard SCHULTz|64 years old|963|M|United States|https://specials-images.forbesimg.com/imageserve/5a8ddc644bbe6f2652f62861/416x416.jpg?background=000000&cropX1=570&cropX2=1736&cropY1=124&cropY2=1291|Food and Beverage  ==> Starbucks|2.7 BUSD|0.0 millions USD|
6306|913.0|sHOEN|e. joE SHOEN|68 years old|964|M|United States|https://specials-images.forbesimg.com/imageserve/596685584bbe6f2e2a090396/416x416.jpg?background=000000&cropX1=0&cropX2=618&cropY1=122&cropY2=741|Automotive  ==> U-Haul|2.7 BUSD|0.0 millions USD|
4434|914.0|stRAUMANN|tHOMAS STRAUMANN|54 years old|965|M|None|https://specials-images.forbesimg.com/imageserve/5a812d7631358e4955ad3185/416x416.jpg?background=000000&cropX1=843&cropX2=4326&cropY1=56&cropY2=3542|Healthcare  ==> dental implants|2.7 BUSD|0.0 millions USD|
6649|915.0|strOLl|lawreNCE STROLL|58 years old|966|M|None|https://specials-images.forbesimg.com/imageserve/5a7bb008a7ea43169012f2a6/416x416.jpg?background=000000&cropX1=0&cropX2=3068&cropY1=500&cropY2=3570|Fashion & Retail  ==> fashion investments|2.7 BUSD|0.0 millions USD|
4736|916.0|tAN|andrEW Tan|65 years old|967|None|None|https://specials-images.forbesimg.com/imageserve/e8b1186ea9e21c1c570036b328515e57/416x416.jpg?background=000000&cropX1=100&cropX2=467&cropY1=25&cropY2=392|Diversified  ==> diversified|2.7 BUSD|-0.001 millions USD|
9686|917.0|tsAI|tsai CHENG-da||968|None|None|https://specials-images.forbesimg.com/imageserve/e8b1186ea9e21c1c570036b328515e57/416x416.jpg?background=000000&cropX1=100&cropX2=467&cropY1=25&cropY2=392|Finance and Investments  ==> finance|2.7 BUSD|0.0 millions USD|
4513|918.0|vandERSLOOt|franK VANDersloot|69 years old|969|M|USA|https://specials-images.forbesimg.com/imageserve/5b06f4904bbe6f74868a643b/416x416.jpg?background=000000&cropX1=780&cropX2=2482&cropY1=549&cropY2=2250|Fashion & Retail  ==> nutrition and wellness products|2.7 BUSD|0.0 millions USD|
2035|919.0|vERONESi|sandro VERONESi|58 years old|970|Male|None|https://specials-images.forbesimg.com/imageserve/5a7f9f624bbe6f2652f533f6/416x416.jpg?background=000000&cropX1=458&cropX2=3372&cropY1=8&cropY2=2923|Fashion & Retail  ==> fashion|2.7 BUSD|-2.001 millions USD|
8234|920.0|warNER|ty WARner|73 years old|971|Male|None|https://specials-images.forbesimg.com/imageserve/8ee60287ddfbb68f562a1f22fb88f721/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=27&cropY2=771|Real Estate  ==> real estate, plush toys|2.7 BUSD|0.0 millions USD|
2989|921.0|wiNFREY|oprAH WINFrey|64 years old|972|Female|None|https://specials-images.forbesimg.com/imageserve/5a8ddd184bbe6f2652f62885/416x416.jpg?background=000000&cropX1=968&cropX2=1722&cropY1=150&cropY2=904|Media & Entertainment  ==> TV shows|2.7 BUSD|0.0 millions USD|
6305|922.0|ZHANg|zhaNG WENZHong|56 years old|973|M|None|https://specials-images.forbesimg.com/imageserve/5a7d249b4bbe6f2652f51279/416x416.jpg?background=000000&cropX1=0&cropX2=1146&cropY1=89&cropY2=1235|Fashion & Retail  ==> Retail|2.7 BUSD|0.0 millions USD|
9911|923.0|zUO|zuO Hui|47 years old|974|M|None|https://specials-images.forbesimg.com/imageserve/5a7d2a69a7ea431690130f2b/416x416.jpg?background=000000&cropX1=1155&cropX2=3526&cropY1=359&cropY2=2729|Real Estate  ==> real estate services|2.7 BUSD|0.0 millions USD|
6036|924.0|abELLO|juan ABEllo|76 years old|975|None|None|https://specials-images.forbesimg.com/imageserve/5a8112d64bbe6f2652f544ce/416x416.jpg?background=000000&cropX1=182&cropX2=1659&cropY1=82&cropY2=1560|Finance and Investments  ==> investments|2.6 BUSD|0.0 millions USD|
4134|925.0|aRSEL|semAHAT SEVIM ARSel|89 years old|976|F|Turkey|https://specials-images.forbesimg.com/imageserve/58a3b0aba7ea431f321986f0/416x416.jpg?background=000000&cropX1=2&cropX2=616&cropY1=3&cropY2=617|Diversified  ==> diversified|2.6 BUSD|-0.001 millions USD|
9799|926.0|baNG|bang jUN-HYUK|50 years old|977|None|None|https://specials-images.forbesimg.com/imageserve/58a085814bbe6f0e5586979f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=44&cropY2=788|Technology  ==> online gaming|2.6 BUSD|0.0 millions USD|
9255|927.0|BEKKER|kOOS BEkker|65 years old|978|M|None|https://specials-images.forbesimg.com/imageserve/5a80fc20a7ea431690133f21/416x416.jpg?background=000000&cropX1=86&cropX2=1400&cropY1=228&cropY2=1541|Media & Entertainment  ==> media, investments|2.6 BUSD|0.0 millions USD|
9339|928.0|bonDERMAN|daviD BONDERMAN|75 years old|979|M|United States|https://specials-images.forbesimg.com/imageserve/5a8df1f8a7ea431690140f4c/416x416.jpg?background=000000&cropX1=1738&cropX2=5324&cropY1=219&cropY2=3806|Finance and Investments  ==> private equity|2.6 BUSD|0.0 millions USD|
4007|929.0|cALTAGIRONE|fRANCESCO GAETANO caltagirone|75 years old|980|Male|None|https://specials-images.forbesimg.com/imageserve/5a7f8d56a7ea431690132e6a/416x416.jpg?background=000000&cropX1=489&cropX2=2169&cropY1=103&cropY2=1784|Construction & Engineering  ==> cement, diversified|2.6 BUSD|-0.001 millions USD|
5696|930.0|caudWELl|john CAUDwell|65 years old|981|None|None|https://specials-images.forbesimg.com/imageserve/5a815cb4a7ea4316901342a8/416x416.jpg?background=000000&cropX1=1211&cropX2=3817&cropY1=17&cropY2=2620|Telecom  ==> mobile phones|2.6 BUSD|0.0 millions USD|
5516|931.0|CHEN|chen FAShu|57 years old|982|M|None|https://specials-images.forbesimg.com/imageserve/9c4a0c1973e27328429243fc03202ab6/416x416.jpg?background=000000&cropX1=144&cropX2=839&cropY1=103&cropY2=798|Finance and Investments  ==> investments|2.6 BUSD|0.001 millions USD|
1256|932.0|CHUNg|chUNG EUI-SUN|47 years old|983|Male|None|https://specials-images.forbesimg.com/imageserve/5b15a8ec31358e612fbb1da5/416x416.jpg?background=000000&cropX1=5&cropX2=1245&cropY1=12&cropY2=1252|Logistics  ==> logistics|2.6 BUSD|0.0 millions USD|
9455|933.0|dos SANTOS|ISABEL DOS SANTOS|45 years old|984|F|None|https://specials-images.forbesimg.com/imageserve/5a7a22cd31358e4955acc3ab/416x416.jpg?background=000000&cropX1=72&cropX2=1117&cropY1=67&cropY2=1112|Finance and Investments  ==> investments|2.6 BUSD|0.0 millions USD|
7115|934.0|FONG|fong YUN Wah|93 years old|985|Male|None|https://specials-images.forbesimg.com/imageserve/589f601fa7ea431f32194b92/416x416.jpg?background=000000&cropX1=13&cropX2=693&cropY1=23&cropY2=703|Real Estate  ==> real estate|2.6 BUSD|0.0 millions USD|
5974|935.0|fROSt|PHILLIP FRost|81 years old|986|M|None|https://specials-images.forbesimg.com/imageserve/59dbe880a7ea436b47b39f42/416x416.jpg?background=000000&cropX1=944&cropX2=2068&cropY1=1729&cropY2=2854|Healthcare  ==> pharmaceuticals|2.6 BUSD|-0.001 millions USD|
4551|936.0|hELMIg|lUTZ MARIO HELMig|71 years old|987|M|Germany|https://specials-images.forbesimg.com/imageserve/e110a73c4f298ef871daa703a5b685c9/416x416.jpg?background=000000&cropX1=50&cropX2=744&cropY1=48&cropY2=743|Healthcare  ==> hospitals|2.6 BUSD|-0.001 millions USD|
2304|937.0|hugHEs|B. WAYNE HUGHEs|84 years old|988|M|United States|https://specials-images.forbesimg.com/imageserve/57e11ce9a7ea430a8a1a093c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=56&cropY2=800|Service  ==> self storage|2.6 BUSD|0.0 millions USD|
4632|938.0|krETINSKy|dANIEL KRETinsky|42 years old|989|M|None|https://specials-images.forbesimg.com/imageserve/5a7dd3b3a7ea431690131739/416x416.jpg?background=000000&cropX1=3&cropX2=1180&cropY1=3&cropY2=1179|Energy  ==> energy generation|2.6 BUSD|0.0 millions USD|
5978|939.0|KUMAR & KISHIN RK|raj kUMAR & KIshin rk|64 years old|990|M|None|https://specials-images.forbesimg.com/imageserve/55a5909fe4b05c2c3431eb38/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=45&cropY2=789|Real Estate  ==> real estate|2.6 BUSD|0.0 millions USD|
3515|940.0|lAM|laM KONG|54 years old|991|M|People's Republic of China|https://specials-images.forbesimg.com/imageserve/18557d61bfcbfb0783aebace2f7f4d6b/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744|Healthcare  ==> pharmaceuticals|2.6 BUSD|0.0 millions USD|
9259|941.0|lAU|laU CHO KUn|82 years old|992|M|None|https://specials-images.forbesimg.com/imageserve/9df85ae102a0eade7bcc88d895cae857/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=232&cropY2=976|Diversified  ==> palm oil, property|2.6 BUSD|0.0 millions USD|
7140|942.0|maNDEL|stepHEN MANDEL, JR.|62 years old|993|M|None|https://specials-images.forbesimg.com/imageserve/9df85ae102a0eade7bcc88d895cae857/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=232&cropY2=976|Finance and Investments  ==> hedge funds|2.6 BUSD|0.0 millions USD|
8634|943.0|MARTIN|giLLES MARTin|54 years old|994|M|None|https://specials-images.forbesimg.com/imageserve/5a7df101a7ea431690131bb5/416x416.jpg?background=000000&cropX1=675&cropX2=3508&cropY1=0&cropY2=2832|Healthcare  ==> laboratory services|2.6 BUSD|0.0 millions USD|
3287|944.0|MATE|dANIEL mate|55 years old|995|None|None|https://specials-images.forbesimg.com/imageserve/5a7df101a7ea431690131bb5/416x416.jpg?background=000000&cropX1=675&cropX2=3508&cropY1=0&cropY2=2832|Metals & Mining  ==> mining, commodities|2.6 BUSD|-0.301 millions USD|
8619|945.0|milLER|rOBERT MILLer|72 years old|996|None|None|https://specials-images.forbesimg.com/imageserve/ed24ab436c3c663da00f7fb579f7b55b/416x416.jpg?background=000000&cropX1=113&cropX2=607&cropY1=44&cropY2=539|Technology  ==> electronics components|2.6 BUSD|0.0 millions USD|
6998|946.0|mOLL FILHO|joRGE MOLL FILho|73 years old|997|M|Brazil|https://specials-images.forbesimg.com/imageserve/ed24ab436c3c663da00f7fb579f7b55b/416x416.jpg?background=000000&cropX1=113&cropX2=607&cropY1=44&cropY2=539|Healthcare  ==> hospitals|2.6 BUSD|0.0 millions USD|
2887|947.0|moraes scRIPILLITI|maria helena moRAES SCRIPIlliti|87 years old|998|F|None|https://specials-images.forbesimg.com/imageserve/ed24ab436c3c663da00f7fb579f7b55b/416x416.jpg?background=000000&cropX1=113&cropX2=607&cropY1=44&cropY2=539|Diversified  ==> diversified|2.6 BUSD|0.0 millions USD|
2447|948.0|parKER|sean PARker|38 years old|999|None|None|https://specials-images.forbesimg.com/imageserve/5a8df498a7ea431690140fbb/416x416.jpg?background=000000&cropX1=1328&cropX2=2656&cropY1=38&cropY2=1365|Technology  ==> Facebook|2.6 BUSD|0.0 millions USD|
8487|949.0|paUL|JAY PAUL|70 years old|1000|Male|None|https://specials-images.forbesimg.com/imageserve/59dd83b94bbe6f37dda04c50/416x416.jpg?background=000000&cropX1=662&cropX2=1523&cropY1=75&cropY2=936|Real Estate  ==> real estate|2.6 BUSD|0.0 millions USD|
5224|950.0|ryAN|patrICK Ryan|81 years old|1001|None|None|https://specials-images.forbesimg.com/imageserve/59dd797ea7ea436b47b3af17/416x416.jpg?background=000000&cropX1=491&cropX2=1265&cropY1=346&cropY2=1120|Finance and Investments  ==> insurance|2.6 BUSD|0.0 millions USD|
6243|951.0|sECUNDA|thOMAS SECUNDA|64 years old|1002|M|USA|https://specials-images.forbesimg.com/imageserve/5a8dfac04bbe6f2652f62cac/416x416.jpg?background=000000&cropX1=99&cropX2=3161&cropY1=120&cropY2=3182|Media & Entertainment  ==> Bloomberg LP|2.6 BUSD|0.0 millions USD|
8432|952.0|sHEN|shen WENRONG|72 years old|1003|None|None|https://specials-images.forbesimg.com/imageserve/5a7cec5ba7ea431690130cd9/416x416.jpg?background=000000&cropX1=14&cropX2=2681&cropY1=542&cropY2=3207|Metals & Mining  ==> steel production|2.6 BUSD|-0.001 millions USD|
5540|953.0|shEN|shEN YUXING|59 years old|1004|M|None|https://specials-images.forbesimg.com/imageserve/5a7cec5ba7ea431690130cd9/416x416.jpg?background=000000&cropX1=14&cropX2=2681&cropY1=542&cropY2=3207|Real Estate  ==> real estate|2.6 BUSD|0.0 millions USD|
1031|954.0|shWED|GIL SHWED|50 years old|1005|Male|Israel|https://specials-images.forbesimg.com/imageserve/5a7f7bc831358e4955ad1d28/416x416.jpg?background=000000&cropX1=461&cropX2=3244&cropY1=867&cropY2=3648|Technology  ==> software|2.6 BUSD|0.0 millions USD|
6329|955.0|sONG|song ZUOWEn|71 years old|1006|M|None|https://specials-images.forbesimg.com/imageserve/75720eea78ab6bb082b46a10cf4bce3a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744|Diversified  ==> aluminum, diversified|2.6 BUSD|0.0 millions USD|
4810|956.0|stePHENS|warreN STEPhens|61 years old|1007|Male|None|https://specials-images.forbesimg.com/imageserve/57e181034bbe6f6781c52e18/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791|Finance and Investments  ==> investment banking|2.6 BUSD|0.001 millions USD|
